Start : 2025-03-25T15:38:52.506Z
Connection established 
data={"name":"6512 8-1/8 Фітинг","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":35.28,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"2901 1/8 Глушник","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":39.06,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Трійник 6540; д08; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":85.43,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Трійник S6440; д08-1/8; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Перехідник G1/2з-G1/4в; Л; 2521;  Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фільтр-регулятор N204-D00; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":926.86,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Манометр Амміак, Д100; 0..6 атм; М20х1,5; Склоприлад","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Манометр М-043-Р10; 1/8з; д043мм; 10атм;  Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":223.02,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Пневмоциліндр 40M2L063A0150 (д63хід150); Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":1835.06,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Пневмоциліндр. Вилка штоку G-50-63; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":218.4,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Пневморозподільник 358-015-02; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":1114.34,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Соленоїд U7J; АС220 ; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":254.52,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Фітинг Соленоїд Розєм 122-703; АС220+інд.; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Трубка TRH 8/6-B; Camozzi","techUnits":"м","techToAcc":1,"accUnits":"м","price":22.1,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Регулятор витрати FMM501-50slm-4..20mA (3,0м3/год)","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":42432,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Регулятор витрати FMM501-18slm-4..20mA (1,0м3/год)","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":42432,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Регулятор витрати FMM501-1,5slm-4..20mA (0,09м3/год)","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":42432,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кран кульовий L100N204G (Dn15; G1/2”B), Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кран кульовий НЖ; G1/2”BВ; Dn15;","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кран кульовий G2”BВ; Л; Dn50","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":1500,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Кран рег. 1/2”ВВ, Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":400,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Трійник ВВН, G1/2”, Л","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Трійник ВВВ, G1/2”, Л","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Трійник ВВВ, G1/2”, НЖ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Коліно ВВ, G1/2”, НЖ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Коліно ВВ, G1/2”, Лат","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Коліно приварне д60х4, 304S","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":800,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Коліно приварне д57х3,5, Ст","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":100,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Коліно приварне д33,7х3, 304S","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":240,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Штуцер G1/2”з-д11, Л","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":46,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Хомут гвинтовий д12-20, НЖ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":8.7,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Хомут гвинтовий д20-32, НЖ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":10,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Хомут гвинтовий д25-40, НЖ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":12,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Хомут гвинтовий д30-45, НЖ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":12.5,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Хомут гвинтовий д32-50, НЖ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":13,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Ротаметр LZB-10F; аміак; 0,5-5m3/h; d11; НЖ; Darhor","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Ротаметр LZB-10; 0,5-5m3/h; d11; Л; Darhor","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Ротаметр LZB-4; 0,016-0,16m3/h; d09; Л; Darhor","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Ротаметр LZB-10F; аміак; 0,16-1,6m3/h; d11; НЖ; Darhor","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Датчик тиску DH-PT300; 6bar; 24VDC; 4-20mA; G1/2”з, Darhor","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Датчик тиску QPM11-NO; 10bar; G1/4з, Китай","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Контр-гайка G1/2”, Л","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":15,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Контр-гайка G1/2”, НЖ","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":35,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Контр-гайка G2”, Ч","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":60,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шланг ПВХ армований; Ду08","techUnits":"м","techToAcc":1,"accUnits":"м","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Трубка силіконова Ду8х2,5","techUnits":"м","techToAcc":1,"accUnits":"м","price":120,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шланг гофра НЖ, відпалений, 1/2”ВВ, Л=2м","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":250,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шланг гофра НЖ, відпалений, 1/2”ВВ, Л=0,5м","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":100,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шланг ПВХ армований; Ду10","techUnits":"м","techToAcc":1,"accUnits":"м","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Шланг PTFE (аміак), Ду10","techUnits":"м","techToAcc":1,"accUnits":"м","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Клапан ел-магн. SPUY225AE-04-S2LED; Амміак !; НЖ; G1/2B; AC220; Camozzi","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Заглушка 1”В, Латунь","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":50,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Заглушка 2”В, Латунь","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":120,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Муфта 2”, Ст","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":100,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Муфта 1/2”, Латунь","techUnits":"шт","techToAcc":1,"accUnits":"шт","price":30,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Металорукав д10","techUnits":"м","techToAcc":1,"accUnits":"м","price":24,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
data={"name":"Картон ТК-10","techUnits":"м2","techToAcc":1,"accUnits":"м2","price":0,"weightTech":0}	ItemName validation failed: weight: Path `weight` is required.
